date,hour,station_id,energy_kwh
2025-05-07,3,Station_5,6.69
2025-05-07,4,Station_1,16.78
2025-05-07,4,Station_2,17.51
2025-05-07,4,Station_3,10.57
2025-05-07,4,Station_4,13.19
2025-05-07,4,Station_5,17.44
2025-05-07,5,Station_1,15.92
2025-05-07,5,Station_2,9.42
2025-05-07,5,Station_3,13.9
2025-05-07,5,Station_4,12.72
2025-05-07,5,Station_5,16.42
2025-05-07,6,Station_1,14.53
2025-05-07,6,Station_2,13.1
2025-05-07,6,Station_3,7.89
2025-05-07,6,Station_4,16.67
2025-05-07,6,Station_5,17.32
2025-05-07,7,Station_1,34.21
2025-05-07,7,Station_2,32.05
2025-05-07,7,Station_3,20.12
2025-05-07,7,Station_4,29.1
2025-05-07,7,Station_5,28.5
2025-05-07,8,Station_1,17.41
2025-05-07,8,Station_2,27.44
2025-05-07,8,Station_3,20.22
2025-05-07,8,Station_4,24.6
2025-05-07,8,Station_5,33.65
2025-05-07,9,Station_1,37.76
2025-05-07,9,Station_2,18.17
2025-05-07,9,Station_3,29.26
2025-05-07,9,Station_4,30.47
2025-05-07,9,Station_5,36.23
2025-05-07,10,Station_1,20.04
2025-05-07,10,Station_2,32.1
2025-05-07,10,Station_3,21.36
2025-05-07,10,Station_4,37.53
2025-05-07,10,Station_5,24.3
2025-05-07,11,Station_1,14.18
2025-05-07,11,Station_2,11.96
2025-05-07,11,Station_3,12.26
2025-05-07,11,Station_4,10.56
2025-05-07,11,Station_5,12.49
2025-05-07,12,Station_1,13.5
2025-05-07,12,Station_2,9.84
2025-05-07,12,Station_3,14.22
2025-05-07,12,Station_4,10.56
2025-05-07,12,Station_5,8.99
2025-05-07,13,Station_1,13.13
2025-05-07,13,Station_2,13.31
2025-05-07,13,Station_3,11.65
2025-05-07,13,Station_4,5.7
2025-05-07,13,Station_5,17.98
2025-05-07,14,Station_1,15.75
2025-05-07,14,Station_2,13.09
2025-05-07,14,Station_3,9.52
2025-05-07,14,Station_4,5.89
2025-05-07,14,Station_5,12.43
2025-05-07,15,Station_1,18.37
2025-05-07,15,Station_2,12.1
2025-05-07,15,Station_3,16.23
2025-05-07,15,Station_4,9.94
2025-05-07,15,Station_5,11.62
2025-05-07,16,Station_1,10.21
2025-05-07,16,Station_2,14.04
2025-05-07,16,Station_3,14.14
2025-05-07,16,Station_4,8.66
2025-05-07,16,Station_5,12.0
2025-05-07,17,Station_1,31.65
2025-05-07,17,Station_2,25.34
2025-05-07,17,Station_3,33.11
2025-05-07,17,Station_4,24.01
2025-05-07,17,Station_5,28.45
2025-05-07,18,Station_1,26.53
2025-05-07,18,Station_2,32.74
2025-05-07,18,Station_3,26.06
2025-05-07,18,Station_4,36.08
2025-05-07,18,Station_5,31.06
2025-05-07,19,Station_1,33.8
2025-05-07,19,Station_2,26.03
2025-05-07,19,Station_3,28.6
2025-05-07,19,Station_4,34.56
2025-05-07,19,Station_5,33.0
2025-05-07,20,Station_1,29.86
2025-05-07,20,Station_2,34.23
2025-05-07,20,Station_3,25.12
2025-05-07,20,Station_4,34.65
2025-05-07,20,Station_5,25.48
2025-05-07,21,Station_1,23.2
2025-05-07,21,Station_2,29.85
2025-05-07,21,Station_3,20.36
2025-05-07,21,Station_4,27.53
2025-05-07,21,Station_5,22.95
2025-05-07,22,Station_1,15.74
2025-05-07,22,Station_2,16.11
2025-05-07,22,Station_3,12.69
2025-05-07,22,Station_4,5.84
2025-05-07,22,Station_5,9.53
2025-05-07,23,Station_1,17.12
2025-05-07,23,Station_2,9.6
2025-05-07,23,Station_3,13.46
2025-05-07,23,Station_4,17.15
2025-05-07,23,Station_5,9.48
2025-05-08,0,Station_1,16.16
2025-05-08,0,Station_2,15.45
2025-05-08,0,Station_3,12.66
2025-05-08,0,Station_4,8.91
2025-05-08,0,Station_5,16.52
2025-05-08,1,Station_1,13.19
2025-05-08,1,Station_2,9.8
2025-05-08,1,Station_3,15.38
2025-05-08,1,Station_4,14.43
2025-05-08,1,Station_5,11.05
2025-05-08,2,Station_1,12.17
2025-05-08,2,Station_2,16.18
2025-05-08,2,Station_3,13.48
2025-05-08,2,Station_4,10.51
2025-05-08,2,Station_5,10.6
2025-05-08,3,Station_1,18.27
2025-05-08,3,Station_2,16.38
2025-05-08,3,Station_3,11.39
2025-05-08,3,Station_4,9.39
2025-05-08,3,Station_5,12.98
2025-05-08,4,Station_1,6.98
2025-05-08,4,Station_2,8.61
2025-05-08,4,Station_3,17.36
2025-05-08,4,Station_4,7.94
2025-05-08,4,Station_5,8.99
2025-05-08,5,Station_1,15.76
2025-05-08,5,Station_2,10.36
2025-05-08,5,Station_3,15.07
2025-05-08,5,Station_4,15.1
2025-05-08,5,Station_5,11.25
2025-05-08,6,Station_1,15.46
2025-05-08,6,Station_2,9.06
2025-05-08,6,Station_3,10.66
2025-05-08,6,Station_4,10.17
2025-05-08,6,Station_5,13.56
2025-05-08,7,Station_1,34.03
2025-05-08,7,Station_2,36.8
2025-05-08,7,Station_3,32.29
2025-05-08,7,Station_4,17.37
2025-05-08,7,Station_5,29.24
2025-05-08,8,Station_1,17.68
2025-05-08,8,Station_2,22.29
2025-05-08,8,Station_3,23.53
2025-05-08,8,Station_4,34.99
2025-05-08,8,Station_5,21.0
2025-05-08,9,Station_1,17.54
2025-05-08,9,Station_2,23.64
2025-05-08,9,Station_3,22.48
2025-05-08,9,Station_4,27.54
2025-05-08,9,Station_5,20.35
2025-05-08,10,Station_1,25.7
2025-05-08,10,Station_2,26.86
2025-05-08,10,Station_3,22.51
2025-05-08,10,Station_4,26.44
2025-05-08,10,Station_5,25.18
2025-05-08,11,Station_1,12.16
2025-05-08,11,Station_2,11.87
2025-05-08,11,Station_3,10.6
2025-05-08,11,Station_4,9.51
2025-05-08,11,Station_5,13.13
2025-05-08,12,Station_1,6.23
2025-05-08,12,Station_2,16.1
2025-05-08,12,Station_3,11.28
2025-05-08,12,Station_4,11.24
2025-05-08,12,Station_5,17.02
2025-05-08,13,Station_1,11.74
2025-05-08,13,Station_2,8.28
2025-05-08,13,Station_3,11.1
2025-05-08,13,Station_4,8.12
2025-05-08,13,Station_5,18.75
2025-05-08,14,Station_1,14.63
2025-05-08,14,Station_2,9.58
2025-05-08,14,Station_3,7.69
2025-05-08,14,Station_4,10.29
2025-05-08,14,Station_5,19.07
2025-05-08,15,Station_1,15.27
2025-05-08,15,Station_2,11.74
2025-05-08,15,Station_3,9.81
2025-05-08,15,Station_4,5.79
2025-05-08,15,Station_5,6.89
2025-05-08,16,Station_1,10.15
2025-05-08,16,Station_2,12.61
2025-05-08,16,Station_3,9.25
2025-05-08,16,Station_4,14.23
2025-05-08,16,Station_5,15.85
2025-05-08,17,Station_1,26.49
2025-05-08,17,Station_2,20.65
2025-05-08,17,Station_3,24.61
2025-05-08,17,Station_4,27.61
2025-05-08,17,Station_5,28.61
2025-05-08,18,Station_1,34.37
2025-05-08,18,Station_2,29.23
2025-05-08,18,Station_3,18.26
2025-05-08,18,Station_4,25.66
2025-05-08,18,Station_5,15.47
2025-05-08,19,Station_1,23.09
2025-05-08,19,Station_2,26.75
2025-05-08,19,Station_3,27.17
2025-05-08,19,Station_4,27.19
2025-05-08,19,Station_5,34.27
2025-05-08,20,Station_1,23.65
2025-05-08,20,Station_2,23.1
2025-05-08,20,Station_3,25.07
2025-05-08,20,Station_4,34.6
2025-05-08,20,Station_5,30.14
2025-05-08,21,Station_1,31.17
2025-05-08,21,Station_2,27.25
2025-05-08,21,Station_3,22.64
2025-05-08,21,Station_4,33.72
2025-05-08,21,Station_5,20.25
2025-05-08,22,Station_1,15.27
2025-05-08,22,Station_2,12.53
2025-05-08,22,Station_3,7.96
2025-05-08,22,Station_4,17.52
2025-05-08,22,Station_5,9.41
2025-05-08,23,Station_1,13.26
2025-05-08,23,Station_2,14.72
2025-05-08,23,Station_3,9.98
2025-05-08,23,Station_4,14.15
2025-05-08,23,Station_5,10.01
2025-05-09,0,Station_1,9.53
2025-05-09,0,Station_2,9.43
2025-05-09,0,Station_3,14.11
2025-05-09,0,Station_4,18.51
2025-05-09,0,Station_5,11.65
2025-05-09,1,Station_1,8.2
2025-05-09,1,Station_2,13.25
2025-05-09,1,Station_3,17.07
2025-05-09,1,Station_4,8.38
2025-05-09,1,Station_5,14.2
2025-05-09,2,Station_1,12.78
2025-05-09,2,Station_2,10.74
2025-05-09,2,Station_3,10.93
2025-05-09,2,Station_4,10.82
2025-05-09,2,Station_5,9.52
2025-05-09,3,Station_1,13.58
2025-05-09,3,Station_2,10.28
2025-05-09,3,Station_3,8.72
2025-05-09,3,Station_4,11.92
2025-05-09,3,Station_5,7.73
2025-05-09,4,Station_1,15.25
2025-05-09,4,Station_2,11.07
2025-05-09,4,Station_3,9.96
2025-05-09,4,Station_4,8.97
2025-05-09,4,Station_5,12.84
2025-05-09,5,Station_1,9.54
2025-05-09,5,Station_2,8.54
2025-05-09,5,Station_3,8.79
2025-05-09,5,Station_4,14.7
2025-05-09,5,Station_5,15.19
2025-05-09,6,Station_1,13.34
2025-05-09,6,Station_2,7.34
2025-05-09,6,Station_3,13.71
2025-05-09,6,Station_4,6.4
2025-05-09,6,Station_5,11.04
2025-05-09,7,Station_1,27.85
2025-05-09,7,Station_2,23.67
2025-05-09,7,Station_3,24.82
2025-05-09,7,Station_4,27.08
2025-05-09,7,Station_5,18.69
2025-05-09,8,Station_1,34.38
2025-05-09,8,Station_2,29.83
2025-05-09,8,Station_3,28.03
2025-05-09,8,Station_4,28.84
2025-05-09,8,Station_5,31.47
2025-05-09,9,Station_1,32.27
2025-05-09,9,Station_2,22.9
2025-05-09,9,Station_3,32.91
2025-05-09,9,Station_4,25.68
2025-05-09,9,Station_5,24.99
2025-05-09,10,Station_1,36.54
2025-05-09,10,Station_2,20.38
2025-05-09,10,Station_3,21.25
2025-05-09,10,Station_4,23.78
2025-05-09,10,Station_5,16.0
2025-05-09,11,Station_1,6.72
2025-05-09,11,Station_2,16.04
2025-05-09,11,Station_3,13.96
2025-05-09,11,Station_4,18.16
2025-05-09,11,Station_5,17.69
2025-05-09,12,Station_1,11.38
2025-05-09,12,Station_2,9.79
2025-05-09,12,Station_3,10.05
2025-05-09,12,Station_4,19.08
2025-05-09,12,Station_5,14.29
2025-05-09,13,Station_1,8.65
2025-05-09,13,Station_2,7.32
2025-05-09,13,Station_3,17.63
2025-05-09,13,Station_4,11.76
2025-05-09,13,Station_5,14.6
2025-05-09,14,Station_1,7.88
2025-05-09,14,Station_2,15.42
2025-05-09,14,Station_3,14.37
2025-05-09,14,Station_4,12.77
2025-05-09,14,Station_5,16.49
2025-05-09,15,Station_1,11.93
2025-05-09,15,Station_2,10.85
2025-05-09,15,Station_3,5.97
2025-05-09,15,Station_4,9.47
2025-05-09,15,Station_5,16.73
2025-05-09,16,Station_1,15.71
2025-05-09,16,Station_2,16.2
2025-05-09,16,Station_3,6.57
2025-05-09,16,Station_4,9.71
2025-05-09,16,Station_5,12.98
2025-05-09,17,Station_1,29.41
2025-05-09,17,Station_2,28.8
2025-05-09,17,Station_3,21.74
2025-05-09,17,Station_4,22.78
2025-05-09,17,Station_5,29.78
2025-05-09,18,Station_1,25.16
2025-05-09,18,Station_2,20.81
2025-05-09,18,Station_3,25.64
2025-05-09,18,Station_4,29.56
2025-05-09,18,Station_5,29.0
2025-05-09,19,Station_1,31.63
2025-05-09,19,Station_2,15.99
2025-05-09,19,Station_3,33.48
2025-05-09,19,Station_4,33.43
2025-05-09,19,Station_5,25.94
2025-05-09,20,Station_1,36.44
2025-05-09,20,Station_2,22.71
2025-05-09,20,Station_3,31.57
2025-05-09,20,Station_4,25.45
2025-05-09,20,Station_5,34.04
2025-05-09,21,Station_1,24.16
2025-05-09,21,Station_2,19.74
2025-05-09,21,Station_3,24.47
2025-05-09,21,Station_4,32.79
2025-05-09,21,Station_5,29.42
2025-05-09,22,Station_1,11.38
2025-05-09,22,Station_2,10.27
2025-05-09,22,Station_3,11.61
2025-05-09,22,Station_4,11.21
2025-05-09,22,Station_5,15.37
2025-05-09,23,Station_1,9.29
2025-05-09,23,Station_2,19.46
2025-05-09,23,Station_3,12.18
2025-05-09,23,Station_4,14.95
2025-05-09,23,Station_5,10.0
2025-05-10,0,Station_1,14.12
2025-05-10,0,Station_2,10.82
2025-05-10,0,Station_3,9.87
2025-05-10,0,Station_4,10.08
2025-05-10,0,Station_5,12.18
2025-05-10,1,Station_1,17.36
2025-05-10,1,Station_2,17.11
2025-05-10,1,Station_3,13.07
2025-05-10,1,Station_4,18.6
2025-05-10,1,Station_5,16.14
2025-05-10,2,Station_1,9.47
2025-05-10,2,Station_2,16.14
2025-05-10,2,Station_3,16.09
2025-05-10,2,Station_4,5.6
2025-05-10,2,Station_5,10.18
2025-05-10,3,Station_1,8.89
2025-05-10,3,Station_2,11.29
2025-05-10,3,Station_3,13.94
2025-05-10,3,Station_4,17.51
2025-05-10,3,Station_5,14.72
2025-05-10,4,Station_1,11.36
2025-05-10,4,Station_2,13.26
2025-05-10,4,Station_3,8.33
2025-05-10,4,Station_4,9.68
2025-05-10,4,Station_5,8.81
2025-05-10,5,Station_1,10.93
2025-05-10,5,Station_2,15.41
2025-05-10,5,Station_3,12.91
2025-05-10,5,Station_4,10.31
2025-05-10,5,Station_5,11.21
2025-05-10,6,Station_1,12.14
2025-05-10,6,Station_2,15.81
2025-05-10,6,Station_3,10.87
2025-05-10,6,Station_4,15.66
2025-05-10,6,Station_5,10.19
2025-05-10,7,Station_1,26.95
2025-05-10,7,Station_2,36.78
2025-05-10,7,Station_3,30.11
2025-05-10,7,Station_4,25.84
2025-05-10,7,Station_5,26.29
2025-05-10,8,Station_1,26.13
2025-05-10,8,Station_2,25.53
2025-05-10,8,Station_3,32.24
2025-05-10,8,Station_4,31.32
2025-05-10,8,Station_5,29.17
2025-05-10,9,Station_1,32.86
2025-05-10,9,Station_2,26.52
2025-05-10,9,Station_3,22.69
2025-05-10,9,Station_4,32.51
2025-05-10,9,Station_5,24.78
2025-05-10,10,Station_1,24.05
2025-05-10,10,Station_2,28.8
2025-05-10,10,Station_3,21.3
2025-05-10,10,Station_4,33.81
2025-05-10,10,Station_5,25.2
2025-05-10,11,Station_1,16.73
2025-05-10,11,Station_2,11.15
2025-05-10,11,Station_3,15.14
2025-05-10,11,Station_4,14.24
2025-05-10,11,Station_5,8.51
2025-05-10,12,Station_1,17.95
2025-05-10,12,Station_2,13.17
2025-05-10,12,Station_3,14.16
2025-05-10,12,Station_4,13.04
2025-05-10,12,Station_5,12.52
2025-05-10,13,Station_1,10.98
2025-05-10,13,Station_2,12.34
2025-05-10,13,Station_3,9.95
2025-05-10,13,Station_4,10.84
2025-05-10,13,Station_5,18.65
2025-05-10,14,Station_1,17.03
2025-05-10,14,Station_2,12.31
2025-05-10,14,Station_3,11.74
2025-05-10,14,Station_4,14.94
2025-05-10,14,Station_5,14.85
2025-05-10,15,Station_1,14.62
2025-05-10,15,Station_2,14.46
2025-05-10,15,Station_3,6.07
2025-05-10,15,Station_4,12.48
2025-05-10,15,Station_5,14.41
2025-05-10,16,Station_1,12.76
2025-05-10,16,Station_2,13.75
2025-05-10,16,Station_3,10.56
2025-05-10,16,Station_4,12.06
2025-05-10,16,Station_5,9.82
2025-05-10,17,Station_1,25.53
2025-05-10,17,Station_2,33.45
2025-05-10,17,Station_3,17.82
2025-05-10,17,Station_4,30.19
2025-05-10,17,Station_5,31.48
2025-05-10,18,Station_1,28.3
2025-05-10,18,Station_2,30.45
2025-05-10,18,Station_3,17.43
2025-05-10,18,Station_4,25.81
2025-05-10,18,Station_5,32.64
2025-05-10,19,Station_1,31.31
2025-05-10,19,Station_2,34.41
2025-05-10,19,Station_3,31.08
2025-05-10,19,Station_4,29.18
2025-05-10,19,Station_5,24.03
2025-05-10,20,Station_1,28.04
2025-05-10,20,Station_2,27.72
2025-05-10,20,Station_3,17.73
2025-05-10,20,Station_4,31.71
2025-05-10,20,Station_5,25.37
2025-05-10,21,Station_1,37.39
2025-05-10,21,Station_2,33.84
2025-05-10,21,Station_3,17.59
2025-05-10,21,Station_4,24.44
2025-05-10,21,Station_5,20.61
2025-05-10,22,Station_1,7.38
2025-05-10,22,Station_2,17.79
2025-05-10,22,Station_3,14.48
2025-05-10,22,Station_4,14.94
2025-05-10,22,Station_5,11.23
2025-05-10,23,Station_1,16.46
2025-05-10,23,Station_2,14.27
2025-05-10,23,Station_3,10.62
2025-05-10,23,Station_4,10.08
2025-05-10,23,Station_5,11.89
2025-05-11,0,Station_1,16.01
2025-05-11,0,Station_2,12.23
2025-05-11,0,Station_3,10.31
2025-05-11,0,Station_4,15.78
2025-05-11,0,Station_5,6.54
2025-05-11,1,Station_1,17.57
2025-05-11,1,Station_2,10.84
2025-05-11,1,Station_3,15.78
2025-05-11,1,Station_4,8.01
2025-05-11,1,Station_5,17.81
2025-05-11,2,Station_1,9.78
2025-05-11,2,Station_2,10.05
2025-05-11,2,Station_3,13.3
2025-05-11,2,Station_4,11.53
2025-05-11,2,Station_5,14.13
2025-05-11,3,Station_1,12.88
2025-05-11,3,Station_2,6.69
2025-05-11,3,Station_3,12.77
2025-05-11,3,Station_4,15.24
2025-05-11,3,Station_5,10.37
2025-05-11,4,Station_1,14.74
2025-05-11,4,Station_2,13.96
2025-05-11,4,Station_3,12.59
2025-05-11,4,Station_4,13.04
2025-05-11,4,Station_5,15.58
2025-05-11,5,Station_1,11.37
2025-05-11,5,Station_2,11.42
2025-05-11,5,Station_3,7.93
2025-05-11,5,Station_4,17.63
2025-05-11,5,Station_5,13.7
2025-05-11,6,Station_1,15.89
2025-05-11,6,Station_2,14.79
2025-05-11,6,Station_3,10.57
2025-05-11,6,Station_4,15.31
2025-05-11,6,Station_5,12.53
2025-05-11,7,Station_1,29.67
2025-05-11,7,Station_2,24.66
2025-05-11,7,Station_3,28.21
2025-05-11,7,Station_4,25.26
2025-05-11,7,Station_5,36.9
2025-05-11,8,Station_1,27.58
2025-05-11,8,Station_2,31.9
2025-05-11,8,Station_3,20.79
2025-05-11,8,Station_4,20.57
2025-05-11,8,Station_5,36.0
2025-05-11,9,Station_1,26.27
2025-05-11,9,Station_2,25.57
2025-05-11,9,Station_3,29.14
2025-05-11,9,Station_4,30.18
2025-05-11,9,Station_5,18.98
2025-05-11,10,Station_1,34.02
2025-05-11,10,Station_2,36.02
2025-05-11,10,Station_3,33.13
2025-05-11,10,Station_4,35.76
2025-05-11,10,Station_5,19.3
2025-05-11,11,Station_1,10.9
2025-05-11,11,Station_2,10.34
2025-05-11,11,Station_3,14.77
2025-05-11,11,Station_4,11.53
2025-05-11,11,Station_5,8.61
2025-05-11,12,Station_1,8.09
2025-05-11,12,Station_2,14.64
2025-05-11,12,Station_3,14.42
2025-05-11,12,Station_4,12.41
2025-05-11,12,Station_5,11.44
2025-05-11,13,Station_1,14.07
2025-05-11,13,Station_2,16.86
2025-05-11,13,Station_3,13.34
2025-05-11,13,Station_4,10.27
2025-05-11,13,Station_5,16.38
2025-05-11,14,Station_1,8.52
2025-05-11,14,Station_2,16.19
2025-05-11,14,Station_3,14.96
2025-05-11,14,Station_4,11.21
2025-05-11,14,Station_5,8.91
2025-05-11,15,Station_1,16.52
2025-05-11,15,Station_2,11.86
2025-05-11,15,Station_3,14.39
2025-05-11,15,Station_4,8.76
2025-05-11,15,Station_5,17.02
2025-05-11,16,Station_1,12.41
2025-05-11,16,Station_2,16.84
2025-05-11,16,Station_3,12.45
2025-05-11,16,Station_4,9.41
2025-05-11,16,Station_5,8.93
2025-05-11,17,Station_1,27.21
2025-05-11,17,Station_2,27.28
2025-05-11,17,Station_3,29.65
2025-05-11,17,Station_4,25.46
2025-05-11,17,Station_5,23.42
2025-05-11,18,Station_1,25.38
2025-05-11,18,Station_2,22.14
2025-05-11,18,Station_3,17.7
2025-05-11,18,Station_4,29.64
2025-05-11,18,Station_5,22.86
2025-05-11,19,Station_1,24.55
2025-05-11,19,Station_2,33.7
2025-05-11,19,Station_3,34.49
2025-05-11,19,Station_4,36.16
2025-05-11,19,Station_5,17.9
2025-05-11,20,Station_1,33.07
2025-05-11,20,Station_2,29.32
2025-05-11,20,Station_3,31.51
2025-05-11,20,Station_4,25.06
2025-05-11,20,Station_5,22.62
2025-05-11,21,Station_1,27.59
2025-05-11,21,Station_2,30.46
2025-05-11,21,Station_3,33.69
2025-05-11,21,Station_4,17.9
2025-05-11,21,Station_5,21.57
2025-05-11,22,Station_1,10.83
2025-05-11,22,Station_2,15.82
2025-05-11,22,Station_3,12.31
2025-05-11,22,Station_4,8.26
2025-05-11,22,Station_5,9.86
2025-05-11,23,Station_1,7.62
2025-05-11,23,Station_2,14.08
2025-05-11,23,Station_3,11.66
2025-05-11,23,Station_4,15.66
2025-05-11,23,Station_5,16.06
2025-05-12,0,Station_1,10.11
2025-05-12,0,Station_2,10.56
2025-05-12,0,Station_3,11.24
2025-05-12,0,Station_4,11.86
2025-05-12,0,Station_5,8.84
2025-05-12,1,Station_1,13.01
2025-05-12,1,Station_2,8.8
2025-05-12,1,Station_3,9.13
2025-05-12,1,Station_4,17.27
2025-05-12,1,Station_5,11.06
2025-05-12,2,Station_1,12.66
2025-05-12,2,Station_2,16.64
2025-05-12,2,Station_3,12.0
2025-05-12,2,Station_4,7.77
2025-05-12,2,Station_5,9.48
2025-05-12,3,Station_1,14.82
2025-05-12,3,Station_2,12.24
2025-05-12,3,Station_3,8.87
2025-05-12,3,Station_4,15.87
2025-05-12,3,Station_5,18.37
2025-05-12,4,Station_1,10.52
2025-05-12,4,Station_2,8.6
2025-05-12,4,Station_3,7.73
2025-05-12,4,Station_4,6.28
2025-05-12,4,Station_5,11.49
2025-05-12,5,Station_1,10.86
2025-05-12,5,Station_2,13.81
2025-05-12,5,Station_3,16.24
2025-05-12,5,Station_4,13.09
2025-05-12,5,Station_5,16.6
2025-05-12,6,Station_1,8.35
2025-05-12,6,Station_2,10.68
2025-05-12,6,Station_3,7.91
2025-05-12,6,Station_4,11.07
2025-05-12,6,Station_5,19.01
2025-05-12,7,Station_1,36.55
2025-05-12,7,Station_2,25.93
2025-05-12,7,Station_3,37.8
2025-05-12,7,Station_4,23.61
2025-05-12,7,Station_5,23.69
2025-05-12,8,Station_1,24.89
2025-05-12,8,Station_2,25.59
2025-05-12,8,Station_3,22.7
2025-05-12,8,Station_4,24.3
2025-05-12,8,Station_5,25.14
2025-05-12,9,Station_1,28.58
2025-05-12,9,Station_2,33.16
2025-05-12,9,Station_3,22.5
2025-05-12,9,Station_4,33.25
2025-05-12,9,Station_5,28.66
2025-05-12,10,Station_1,28.95
2025-05-12,10,Station_2,28.17
2025-05-12,10,Station_3,28.17
2025-05-12,10,Station_4,31.8
2025-05-12,10,Station_5,32.19
2025-05-12,11,Station_1,7.78
2025-05-12,11,Station_2,11.71
2025-05-12,11,Station_3,7.62
2025-05-12,11,Station_4,9.93
2025-05-12,11,Station_5,12.98
2025-05-12,12,Station_1,15.59
2025-05-12,12,Station_2,18.45
2025-05-12,12,Station_3,14.25
2025-05-12,12,Station_4,11.63
2025-05-12,12,Station_5,10.34
2025-05-12,13,Station_1,10.76
2025-05-12,13,Station_2,12.49
2025-05-12,13,Station_3,14.97
2025-05-12,13,Station_4,16.33
2025-05-12,13,Station_5,8.29
2025-05-12,14,Station_1,11.23
2025-05-12,14,Station_2,15.32
2025-05-12,14,Station_3,10.79
2025-05-12,14,Station_4,9.1
2025-05-12,14,Station_5,13.97
2025-05-12,15,Station_1,10.74
2025-05-12,15,Station_2,19.34
2025-05-12,15,Station_3,11.94
2025-05-12,15,Station_4,14.49
2025-05-12,15,Station_5,5.99
2025-05-12,16,Station_1,14.89
2025-05-12,16,Station_2,11.97
2025-05-12,16,Station_3,11.87
2025-05-12,16,Station_4,14.31
2025-05-12,16,Station_5,12.83
2025-05-12,17,Station_1,20.44
2025-05-12,17,Station_2,31.68
2025-05-12,17,Station_3,31.76
2025-05-12,17,Station_4,19.59
2025-05-12,17,Station_5,35.18
2025-05-12,18,Station_1,27.89
2025-05-12,18,Station_2,34.95
2025-05-12,18,Station_3,26.48
2025-05-12,18,Station_4,33.89
2025-05-12,18,Station_5,22.39
2025-05-12,19,Station_1,22.83
2025-05-12,19,Station_2,33.62
2025-05-12,19,Station_3,19.13
2025-05-12,19,Station_4,23.98
2025-05-12,19,Station_5,22.59
2025-05-12,20,Station_1,36.69
2025-05-12,20,Station_2,25.0
2025-05-12,20,Station_3,19.77
2025-05-12,20,Station_4,32.14
2025-05-12,20,Station_5,30.56
2025-05-12,21,Station_1,24.55
2025-05-12,21,Station_2,26.02
2025-05-12,21,Station_3,35.89
2025-05-12,21,Station_4,30.12
2025-05-12,21,Station_5,33.88
2025-05-12,22,Station_1,19.31
2025-05-12,22,Station_2,11.98
2025-05-12,22,Station_3,11.38
2025-05-12,22,Station_4,17.98
2025-05-12,22,Station_5,15.12
2025-05-12,23,Station_1,14.28
2025-05-12,23,Station_2,9.34
2025-05-12,23,Station_3,13.46
2025-05-12,23,Station_4,13.7
2025-05-12,23,Station_5,10.17
2025-05-13,0,Station_1,14.4
2025-05-13,0,Station_2,12.22
2025-05-13,0,Station_3,15.06
2025-05-13,0,Station_4,10.52
2025-05-13,0,Station_5,17.14
2025-05-13,1,Station_1,15.48
2025-05-13,1,Station_2,12.08
2025-05-13,1,Station_3,7.75
2025-05-13,1,Station_4,9.5
2025-05-13,1,Station_5,9.96
2025-05-13,2,Station_1,19.39
2025-05-13,2,Station_2,15.25
2025-05-13,2,Station_3,8.89
2025-05-13,2,Station_4,12.64
2025-05-13,2,Station_5,15.76
2025-05-13,3,Station_1,11.99
2025-05-13,3,Station_2,8.73
2025-05-13,3,Station_3,9.27
2025-05-13,3,Station_4,7.46
2025-05-13,3,Station_5,12.76
2025-05-13,4,Station_1,8.72
2025-05-13,4,Station_2,12.69
2025-05-13,4,Station_3,7.91
2025-05-13,4,Station_4,16.41
2025-05-13,4,Station_5,12.46
2025-05-13,5,Station_1,17.62
2025-05-13,5,Station_2,11.63
2025-05-13,5,Station_3,13.68
2025-05-13,5,Station_4,17.19
2025-05-13,5,Station_5,15.97
2025-05-13,6,Station_1,15.33
2025-05-13,6,Station_2,12.89
2025-05-13,6,Station_3,10.1
2025-05-13,6,Station_4,11.4
2025-05-13,6,Station_5,11.19
2025-05-13,7,Station_1,31.12
2025-05-13,7,Station_2,30.36
2025-05-13,7,Station_3,34.01
2025-05-13,7,Station_4,32.72
2025-05-13,7,Station_5,20.78
2025-05-13,8,Station_1,25.71
2025-05-13,8,Station_2,26.39
2025-05-13,8,Station_3,21.79
2025-05-13,8,Station_4,23.61
2025-05-13,8,Station_5,34.05
2025-05-13,9,Station_1,22.24
2025-05-13,9,Station_2,24.98
2025-05-13,9,Station_3,29.95
2025-05-13,9,Station_4,21.57
2025-05-13,9,Station_5,32.83
2025-05-13,10,Station_1,36.84
2025-05-13,10,Station_2,31.6
2025-05-13,10,Station_3,28.12
2025-05-13,10,Station_4,31.56
2025-05-13,10,Station_5,30.62
2025-05-13,11,Station_1,12.66
2025-05-13,11,Station_2,8.7
2025-05-13,11,Station_3,8.95
2025-05-13,11,Station_4,11.65
2025-05-13,11,Station_5,8.83
2025-05-13,12,Station_1,11.11
2025-05-13,12,Station_2,12.59
2025-05-13,12,Station_3,17.68
2025-05-13,12,Station_4,15.82
2025-05-13,12,Station_5,14.47
2025-05-13,13,Station_1,9.8
2025-05-13,13,Station_2,7.64
2025-05-13,13,Station_3,13.38
2025-05-13,13,Station_4,8.49
2025-05-13,13,Station_5,8.81
2025-05-13,14,Station_1,8.71
2025-05-13,14,Station_2,10.02
2025-05-13,14,Station_3,16.11
2025-05-13,14,Station_4,9.87
2025-05-13,14,Station_5,8.04
